Area,Extent,Solidity,roundness,ShapeFactor2,ShapeFactor4,target
35720,0.775577558,0.990186838,0.956328371,0.002693395,0.99895152,1
35720,0.793636687,0.991561181,0.954029313,0.002557861,0.998795962,1
35725,0.765727146,0.990902283,0.957669592,0.002747308,0.997557915,1
35730,0.786294316,0.98860052,0.921131761,0.002514333,0.999085947,1
35734,0.766495066,0.990272967,0.915997786,0.002301589,0.997067027,1
35735,0.750230937,0.991454651,0.959484154,0.002736411,0.998858565,1
35736,0.752970923,0.990246065,0.959769124,0.002730484,0.998437744,1
35738,0.799168139,0.991317855,0.958645244,0.002655954,0.996979983,1
35758,0.745890697,0.991927654,0.965224912,0.002605005,0.998161263,1
35762,0.791159683,0.989075421,0.942386,0.002692519,0.997727872,1
35764,0.7745149,0.992562167,0.987919735,0.003263367,0.999541049,1
35772,0.746416275,0.989817377,0.93517016,0.002417322,0.999133111,1
35777,0.797170232,0.989025267,0.9557384,0.003300215,0.998204014,1
35781,0.775706202,0.990943835,0.949328664,0.00258256,0.999115645,1
35789,0.777075734,0.990123388,0.958114167,0.002806896,0.999120284,1
35795,0.791907259,0.989112714,0.930593962,0.002298149,0.998855876,1
35795,0.76801768,0.990892481,0.958756122,0.003037427,0.998810565,1
35804,0.785347664,0.991910461,0.962363431,0.00270378,0.9987318,1
35809,0.765149573,0.992103951,0.968741461,0.002838673,0.999036431,1
35822,0.749539672,0.98947601,0.940983282,0.002746004,0.997492589,1
35835,0.790885014,0.99019066,0.951588044,0.002668068,0.998803015,1
35838,0.788931449,0.990191473,0.947264433,0.002743805,0.998923284,1
35838,0.783549784,0.99189062,0.96230034,0.002536339,0.998077195,1
35842,0.77145932,0.992111163,0.975020092,0.0028662,0.999375935,1
35845,0.761363636,0.991042053,0.963093567,0.00297333,0.997912127,1
35853,0.791282278,0.991181024,0.9782764,0.002909689,0.99871503,1
35864,0.787008997,0.991869019,0.970682229,0.002896745,0.997844604,1
35872,0.769785408,0.990556139,0.963261161,0.0028523,0.999034057,1
35901,0.765594012,0.991055901,0.958396831,0.002701966,0.998643932,1
35901,0.778341463,0.991302187,0.962084031,0.00266214,0.998782345,1
35915,0.799390135,0.991524488,0.961602424,0.002642787,0.998883214,1
35923,0.771012191,0.991280113,0.962999824,0.002953194,0.998813564,1
35932,0.742780362,0.990599068,0.951912517,0.002519802,0.999320645,1
35954,0.794563536,0.988290269,0.896038386,0.0022558,0.999390135,1
35955,0.743624744,0.992354824,0.967494358,0.002518046,0.999078049,1
35955,0.776582648,0.990632319,0.93914945,0.002202837,0.997725207,1
35967,0.78621549,0.992932667,0.96557785,0.002899272,0.999343689,1
35969,0.81179471,0.983969361,0.909926759,0.003276263,0.996339885,1
35972,0.761570055,0.989982387,0.96059461,0.002825811,0.999304466,1
35975,0.767614049,0.990855758,0.963208888,0.002759191,0.998512441,1
35977,0.757091751,0.989167194,0.916479363,0.002382124,0.999004702,1
35978,0.746927421,0.991211395,0.956297082,0.002491026,0.998340872,1
35996,0.779134199,0.991297643,0.95918178,0.002761517,0.999674292,1
36000,0.779406352,0.987654321,0.946274601,0.003303827,0.99767382,1
36006,0.772329472,0.986763134,0.941985735,0.002983245,0.999659526,1
36013,0.776677881,0.991356291,0.943720538,0.002271434,0.999068105,1
36022,0.792423776,0.99171324,0.969138386,0.002594223,0.998670342,1
36029,0.774950529,0.990596904,0.954737296,0.002650395,0.998117356,1
36032,0.771744951,0.981450712,0.822473718,0.002647029,0.998260058,1
36036,0.780658998,0.99311029,0.975077058,0.002735597,0.9985899,1
36044,0.789538246,0.990655233,0.948292263,0.002828295,0.99901767,1
36059,0.791670326,0.990169426,0.946106031,0.002706923,0.999060138,1
36075,0.755813953,0.987760802,0.918110254,0.002670343,0.998843078,1
36076,0.759127159,0.99036429,0.941951431,0.002497935,0.996937733,1
36082,0.786083092,0.991018704,0.969813004,0.002810533,0.999331932,1
36085,0.75592844,0.990965013,0.952969192,0.002700079,0.998821003,1
36092,0.769667114,0.990640354,0.950872719,0.00273536,0.998922515,1
36100,0.769952651,0.993122421,0.976496399,0.002720364,0.998969732,1
36104,0.755946399,0.990344525,0.929912984,0.00236792,0.998711682,1
36105,0.742778966,0.984646013,0.892732205,0.002373637,0.999087735,1
36109,0.771559829,0.990345849,0.950544188,0.002715308,0.998210026,1
36109,0.768865514,0.987934337,0.904715965,0.002790415,0.997280993,1
36112,0.792242552,0.983736958,0.86794521,0.003156469,0.99700786,1
36115,0.784154073,0.990428916,0.958535613,0.003046511,0.999115351,1
36120,0.763539509,0.991300052,0.972503408,0.002981906,0.998906469,1
36120,0.760821485,0.990348761,0.974099692,0.003140031,0.998772384,1
36128,0.776729086,0.990758261,0.952598938,0.002552415,0.99827602,1
36136,0.775583791,0.985625835,0.898166783,0.002797291,0.999029108,1
36137,0.781239191,0.988970991,0.917853324,0.002598012,0.999042512,1
36140,0.764382403,0.990869959,0.945644243,0.002731877,0.99858041,1
36144,0.783287101,0.988540328,0.951903609,0.003275988,0.999031444,1
36147,0.786146151,0.985603272,0.900972633,0.00256014,0.997652304,1
36152,0.761575732,0.988245585,0.942698842,0.002343538,0.999237921,1
36154,0.784285652,0.993623921,0.983414912,0.002786953,0.998850116,1
36154,0.779181034,0.990601967,0.950185125,0.002893148,0.99842806,1
36156,0.762736536,0.991634898,0.961999059,0.002652819,0.998169518,1
36156,0.780401468,0.993187562,0.971750815,0.00264909,0.998742496,1
36166,0.787347063,0.991936369,0.970545706,0.002663527,0.998625323,1
36166,0.775428816,0.989412634,0.94531487,0.003098842,0.998104127,1
36169,0.79151348,0.992236366,0.966861368,0.002667526,0.999020718,1
36186,0.796434467,0.991832036,0.967177561,0.002718313,0.997373985,1
36210,0.761338071,0.990237099,0.954415403,0.002743633,0.999351767,1
36236,0.776097665,0.987249346,0.891730899,0.002795936,0.999164337,1
36244,0.745485211,0.988463741,0.925804774,0.002704382,0.99869476,1
36246,0.78746008,0.991492737,0.972149813,0.002669515,0.999355855,1
36253,0.788142963,0.987013341,0.933467365,0.00295931,0.998517212,1
36253,0.782157497,0.993423396,0.980137395,0.002712593,0.998590547,1
36257,0.788744344,0.989573951,0.955864628,0.00332316,0.999158963,1
36261,0.766633544,0.988442143,0.927074178,0.0028867,0.998399604,1
36265,0.749834588,0.993180698,0.973669101,0.002592515,0.998646908,1
36272,0.780647383,0.987369338,0.868347978,0.00253187,0.997766845,1
36278,0.746153846,0.991744122,0.957694019,0.002420678,0.997868339,1
36299,0.738339808,0.990449944,0.947519948,0.002506725,0.999023797,1
36301,0.767982567,0.986627891,0.895710468,0.002925457,0.997665208,1
36311,0.783138507,0.991941212,0.960758534,0.002621707,0.999454012,1
36325,0.738868661,0.991863037,0.957166508,0.002435002,0.997714279,1
36331,0.783840345,0.990377276,0.95126232,0.002797725,0.999042972,1
36336,0.764003364,0.992461488,0.97031202,0.002690691,0.998970539,1
36340,0.803271441,0.99265208,0.976516161,0.002771531,0.997237055,1
36343,0.786270607,0.989275118,0.938181722,0.002520034,0.9955042,1
36345,0.784142395,0.992680196,0.980865807,0.002956743,0.998865279,1
36349,0.740878888,0.9919225,0.968227162,0.00312733,0.997540615,1
36361,0.789426835,0.991600535,0.97368024,0.002809266,0.998788816,1
36365,0.784303153,0.991412214,0.958939671,0.002659022,0.998868804,1
36369,0.76844574,0.990549079,0.960856548,0.002737383,0.999315068,1
36373,0.783900862,0.99152219,0.960162934,0.002489158,0.998564526,1
36384,0.755199469,0.990067757,0.961690641,0.002649467,0.998951721,1
36393,0.782864027,0.992852271,0.983256019,0.00284649,0.999156232,1
36396,0.798665818,0.989425037,0.961090437,0.002923469,0.998159245,1
36405,0.794868996,0.990935816,0.955457623,0.002751365,0.998537621,1
36411,0.770374915,0.988757637,0.942212593,0.002729237,0.999122169,1
36421,0.790369133,0.992235602,0.96842694,0.002677924,0.99918926,1
36421,0.794784506,0.990346965,0.955054758,0.002677785,0.999075211,1
36426,0.742539139,0.990402132,0.944120243,0.002570028,0.99905541,1
36439,0.799276157,0.991915287,0.963706162,0.002726542,0.998970323,1
36443,0.767625066,0.989304232,0.924255797,0.003008893,0.998369924,1
36453,0.7583316,0.99280987,0.967897548,0.002644244,0.999290883,1
36461,0.758987489,0.990653444,0.951224887,0.002554846,0.996771779,1
36461,0.775848495,0.989577962,0.947796756,0.002649754,0.998503026,1
36463,0.785671192,0.990357977,0.947439902,0.002647421,0.99882032,1
36469,0.765560384,0.991921884,0.956675486,0.002613231,0.998697251,1
36473,0.785531218,0.989554506,0.9599206,0.002896921,0.999349188,1
36474,0.771511972,0.990683652,0.962458006,0.002852339,0.998919699,1
36481,0.781345042,0.991843615,0.964492297,0.002974306,0.998391295,1
36496,0.771487761,0.988328323,0.938718927,0.003506417,0.999007269,1
36518,0.800833333,0.990856058,0.960237602,0.002891957,0.999617052,1
36520,0.796892729,0.990990991,0.958340093,0.002874806,0.998495384,1
36527,0.765283889,0.990831412,0.958884021,0.002698754,0.998739198,1
36532,0.812147081,0.990214946,0.944183571,0.002521102,0.99632674,1
36536,0.784775324,0.990699314,0.971809873,0.00294329,0.99850076,1
36540,0.751635331,0.986021912,0.910001686,0.002672689,0.997273962,1
36549,0.775592055,0.990917471,0.953347617,0.002651016,0.999054942,1
36553,0.777591048,0.991025919,0.960188191,0.002955797,0.999013704,1
36554,0.789980982,0.991483129,0.942350471,0.002411519,0.998953008,1
36565,0.752056767,0.99113629,0.960270151,0.002570945,0.999097316,1
36566,0.778596372,0.991405254,0.951839994,0.002480092,0.998762478,1
36568,0.789669172,0.99145948,0.960926737,0.00259975,0.998762935,1
36576,0.781037796,0.991676382,0.972124088,0.003000041,0.999197031,1
36587,0.751705293,0.989238881,0.922780249,0.002384608,0.998513726,1
36589,0.779351623,0.988597984,0.942852985,0.002601882,0.998492824,1
36592,0.779083631,0.990230834,0.94246327,0.002653215,0.99938232,1
36594,0.763138138,0.991976145,0.971152874,0.002793747,0.9990722,1
36598,0.774790414,0.989911011,0.961022872,0.002572784,0.998333888,1
36600,0.770283069,0.991654926,0.955335703,0.002619483,0.99919934,1
36601,0.787219856,0.991252302,0.957800813,0.002418203,0.998963588,1
36606,0.780012785,0.989592063,0.93817089,0.002432521,0.999428038,1
36609,0.764088329,0.990959045,0.971550953,0.003240997,0.998855088,1
36613,0.757030022,0.989727786,0.945279027,0.00289259,0.998386887,1
36620,0.788697207,0.992438819,0.971659303,0.002779083,0.998429408,1
36629,0.78407826,0.992306234,0.976563987,0.002958262,0.999430245,1
36648,0.76033195,0.982599137,0.867991553,0.002500533,0.997629629,1
36655,0.778799983,0.990060233,0.945536474,0.002617933,0.998360038,1
36661,0.785200257,0.991400525,0.968366078,0.003038443,0.99871815,1
36663,0.772259084,0.988434164,0.94524981,0.002835591,0.998972918,1
36677,0.777664695,0.991779562,0.967139045,0.002673759,0.999330737,1
36677,0.777664695,0.992396775,0.976307278,0.002787589,0.998378071,1
36701,0.760201334,0.980916745,0.889939137,0.00284916,0.992561612,1
36705,0.771761985,0.989966826,0.945522593,0.002435621,0.998631675,1
36707,0.786202317,0.990100879,0.947686914,0.002515117,0.998676764,1
36711,0.755152837,0.991064197,0.937380812,0.002509869,0.999119585,1
36730,0.766677799,0.991684216,0.962898819,0.002795511,0.998448047,1
36733,0.770536164,0.99061514,0.950948916,0.002822916,0.998661916,1
36736,0.750786838,0.992248062,0.953510306,0.002403046,0.998727306,1
36738,0.746661789,0.99206092,0.969137797,0.002727422,0.99764542,1
36740,0.753548281,0.989549666,0.919146911,0.002673994,0.996833052,1
36741,0.752642576,0.991606391,0.961578214,0.002704304,0.997877889,1
36746,0.759230563,0.989791246,0.937614142,0.002530434,0.998883048,1
36768,0.781732364,0.988971973,0.944350019,0.002520281,0.999439655,1
36775,0.755179991,0.992872378,0.967079328,0.002508671,0.999163582,1
36778,0.754265792,0.99265857,0.979939743,0.002968293,0.99793296,1
36789,0.787941743,0.992741109,0.978516565,0.002746557,0.999321916,1
36791,0.791340446,0.990096612,0.944522104,0.00249313,0.997173679,1
36805,0.777099785,0.990633327,0.943893701,0.002779735,0.998035087,1
36806,0.756624525,0.992557036,0.963526877,0.00255519,0.998467649,1
36813,0.778303981,0.992264151,0.966693687,0.002565325,0.997705408,1
36824,0.767198633,0.991892256,0.973224603,0.002788696,0.998929799,1
36831,0.782256866,0.991973929,0.965153438,0.002652582,0.998880163,1
36839,0.793772894,0.991014984,0.962150869,0.002676011,0.999165591,1
36841,0.797165422,0.99224326,0.97368237,0.002719416,0.998407091,1
36847,0.765095515,0.991363539,0.969693612,0.002816836,0.99900437,1
36851,0.768930621,0.990671541,0.947202068,0.002647907,0.997583568,1
36856,0.790816436,0.992727469,0.963628176,0.002668507,0.999244379,1
36860,0.780370072,0.988495267,0.933732954,0.002703764,0.998719303,1
36863,0.768459454,0.99198084,0.971461011,0.002777778,0.999428189,1
36864,0.74662778,0.991100954,0.948338973,0.00239423,0.99916748,1
36870,0.755145929,0.992783672,0.964817918,0.002500118,0.999489634,1
36872,0.784510638,0.991635963,0.966439959,0.002762607,0.998603639,1
36880,0.776094276,0.990891749,0.960284518,0.002681787,0.998575937,1
36883,0.779668541,0.991025607,0.954445779,0.002746705,0.999279073,1
36888,0.77758806,0.99147964,0.951816836,0.002376627,0.998324916,1
36892,0.765330678,0.99172043,0.951805478,0.00254394,0.998535718,1
36898,0.775803705,0.990550336,0.959112345,0.002673822,0.997434082,1
36906,0.779232296,0.989490053,0.939989487,0.002467988,0.998863135,1
36911,0.777090044,0.990925931,0.972078313,0.003052826,0.999252058,1
36917,0.771708683,0.988327577,0.944511346,0.002775819,0.998065604,1
36919,0.770462039,0.988566379,0.928909988,0.002394743,0.999268419,1
36934,0.77540309,0.992129368,0.953703341,0.002540801,0.998873634,1
36939,0.730337301,0.990773275,0.960006867,0.002617937,0.996607923,1
36952,0.786296415,0.991148544,0.956299952,0.002600213,0.999106716,1
36955,0.774656745,0.987837477,0.924810138,0.002610744,0.999144621,1
36955,0.768774704,0.990246255,0.954565765,0.002824235,0.999111231,1
36957,0.76795362,0.991867955,0.958133577,0.002500459,0.998671586,1
36968,0.777782453,0.993416279,0.965422626,0.002453472,0.998927029,1
36975,0.777422678,0.992564158,0.962481026,0.00262948,0.999270617,1
36975,0.757436087,0.992910658,0.968652763,0.002686045,0.999537503,1
36976,0.799377378,0.992271361,0.968312622,0.002581672,0.998974383,1
36980,0.792881647,0.989457912,0.954486107,0.003141956,0.998997787,1
36982,0.760023839,0.98466372,0.924773139,0.002531665,0.998479318,1
36986,0.771747522,0.990254351,0.965639328,0.00293475,0.998858317,1
36988,0.762167731,0.991316467,0.954372508,0.002593696,0.998484891,1
36993,0.77739251,0.990070656,0.954255376,0.002874111,0.998953745,1
36995,0.741234222,0.991079083,0.963087575,0.002509262,0.998753076,1
37004,0.790768244,0.991267077,0.958033354,0.002471353,0.998694741,1
37008,0.79334591,0.992490882,0.971721592,0.002603274,0.999475336,1
37027,0.78626943,0.991936348,0.95472202,0.002512212,0.99919606,1
37031,0.764503076,0.989525158,0.947403672,0.002513764,0.999344602,1
37039,0.772853417,0.992364162,0.97565549,0.002817303,0.998811385,1
37043,0.762892331,0.989132176,0.921259702,0.002484626,0.998618611,1
37047,0.797807735,0.98945035,0.922160738,0.002394319,0.99907098,1
37049,0.783807227,0.992020778,0.970866111,0.002820344,0.998683831,1
37053,0.754858819,0.987211254,0.861718087,0.002578486,0.998316213,1
37068,0.80952173,0.989746876,0.939797076,0.002509351,0.999090493,1
37074,0.75484068,0.985696054,0.898239962,0.00283744,0.998322884,1
37075,0.792200855,0.99022462,0.953046898,0.002914031,0.999203602,1
37083,0.767541499,0.988932743,0.937618578,0.002780025,0.996971355,1
37090,0.789232897,0.992348031,0.969259687,0.002603383,0.999228288,1
37092,0.793785311,0.989331057,0.934121761,0.002739365,0.998661909,1
37094,0.759873812,0.992773793,0.973484312,0.002663595,0.999027913,1
37109,0.787475596,0.991715439,0.966826103,0.002689101,0.998895434,1
37109,0.769002818,0.993042361,0.967600589,0.002397275,0.99933595,1
37114,0.762532873,0.989047302,0.944485641,0.002737564,0.99892714,1
37117,0.750050519,0.991664218,0.951914229,0.002389384,0.998025207,1
37135,0.750611445,0.992277683,0.961055212,0.002594755,0.998019919,1
37138,0.750353578,0.990188237,0.931626043,0.002313629,0.999236206,1
37152,0.776848444,0.993209646,0.96711071,0.002474708,0.997582238,1
37164,0.744859101,0.98977309,0.926399882,0.00232439,0.998163437,1
37165,0.750307876,0.991674894,0.973762446,0.002792387,0.99879096,1
37170,0.79265562,0.991596639,0.970515985,0.002939425,0.999408149,1
37177,0.780422781,0.99122807,0.9754539,0.002861512,0.998909387,1
37179,0.771668742,0.989988018,0.941348652,0.002676599,0.998715551,1
37187,0.742611231,0.98999015,0.934906809,0.002495132,0.99768721,1
37189,0.784826422,0.990808334,0.953047197,0.002580808,0.998322332,1
37190,0.785659963,0.986289018,0.855833889,0.002565469,0.999053688,1
37191,0.787361067,0.99067686,0.956868897,0.002869793,0.999177418,1
37196,0.774142524,0.990282474,0.952595276,0.002936797,0.999149751,1
37211,0.792600324,0.990734578,0.950172221,0.002539722,0.99738666,1
37212,0.776738749,0.991394698,0.959563622,0.002629361,0.999082298,1
37220,0.762454933,0.992189374,0.962271534,0.002499259,0.998634728,1
37225,0.792898526,0.9892636,0.918108307,0.002303746,0.994421625,1
37227,0.782721137,0.991266143,0.959790925,0.002648846,0.998312032,1
37240,0.789953757,0.992352173,0.966117082,0.002539959,0.998162642,1
37248,0.781371932,0.989033748,0.941437912,0.002972472,0.998548879,1
37248,0.735981031,0.989769617,0.945614767,0.002408295,0.998119454,1
37256,0.775068653,0.99344035,0.972590418,0.002504613,0.998985888,1
37264,0.783499085,0.992621401,0.974962127,0.00270426,0.998683189,1
37265,0.778950669,0.991037711,0.955174904,0.002948384,0.997712058,1
37268,0.751249798,0.989407173,0.916775805,0.002383422,0.999134217,1
37301,0.781991614,0.988603536,0.924926014,0.003090615,0.999707336,1
37301,0.737742529,0.992602251,0.959259756,0.002342359,0.99828019,1
37308,0.799537097,0.992049353,0.959876385,0.002695493,0.996951023,1
37311,0.748015237,0.992577813,0.972077749,0.002669642,0.998002789,1
37315,0.775392735,0.98886975,0.951525262,0.002766008,0.998719378,1
37322,0.772712215,0.991815041,0.969966226,0.002667576,0.999390428,1
37348,0.815013639,0.990269124,0.950935749,0.002610544,0.996275288,1
37348,0.785942761,0.990925975,0.953382342,0.002708762,0.998964175,1
37350,0.786282683,0.992374525,0.958281311,0.002764478,0.998567437,1
37352,0.802750913,0.987860675,0.949093903,0.002637448,0.998157821,1
37353,0.776440509,0.989431024,0.952809118,0.002794524,0.997528579,1
37362,0.7615728,0.985440734,0.902396242,0.002901307,0.997253985,1
37362,0.739841584,0.991218529,0.919517812,0.002033209,0.999209117,1
